,rating,category_1
4468,5.0,Camera & Photo
4469,5.0,Camera & Photo
4470,3.0,Accessories & Supplies
4471,5.0,Accessories & Supplies
4472,1.0,Accessories & Supplies
4473,5.0,Accessories & Supplies
4474,5.0,Accessories & Supplies
4475,1.0,Accessories & Supplies
4476,5.0,Accessories & Supplies
4477,5.0,Accessories & Supplies
4478,1.0,Accessories & Supplies
4479,5.0,Accessories & Supplies
4480,5.0,Accessories & Supplies
4481,1.0,Accessories & Supplies
4482,5.0,Accessories & Supplies
4483,1.0,Accessories & Supplies
4484,5.0,Accessories & Supplies
4485,5.0,Accessories & Supplies
4486,5.0,Accessories & Supplies
4487,5.0,Accessories & Supplies
4488,5.0,Accessories & Supplies
4489,4.0,Computers & Accessories
4490,5.0,Computers & Accessories
4491,2.0,Computers & Accessories
4492,5.0,Computers & Accessories
4493,1.0,Computers & Accessories
4494,5.0,Computers & Accessories
4495,5.0,Computers & Accessories
4496,5.0,Computers & Accessories
4497,5.0,Computers & Accessories
4498,5.0,Computers & Accessories
4499,5.0,Computers & Accessories
4500,5.0,Computers & Accessories
4501,5.0,Computers & Accessories
4502,5.0,Computers & Accessories
4503,5.0,Computers & Accessories
4504,4.0,Computers & Accessories
4505,2.0,Computers & Accessories
4506,4.0,Computers & Accessories
4507,5.0,Computers & Accessories
4508,5.0,Computers & Accessories
4509,4.0,Computers & Accessories
4510,5.0,Computers & Accessories
4511,5.0,Computers & Accessories
4512,5.0,Computers & Accessories
4513,2.0,Computers & Accessories
4514,1.0,Computers & Accessories
4515,1.0,Computers & Accessories
4516,5.0,Computers & Accessories
4517,5.0,Computers & Accessories
4518,5.0,Computers & Accessories
4519,5.0,Computers & Accessories
4520,5.0,Computers & Accessories
4521,5.0,Computers & Accessories
4522,4.0,Car & Vehicle Electronics
4523,4.0,Car & Vehicle Electronics
4524,3.0,Car & Vehicle Electronics
4525,5.0,Car & Vehicle Electronics
4526,5.0,Car & Vehicle Electronics
4527,3.0,Car & Vehicle Electronics
4528,3.0,Car & Vehicle Electronics
4529,4.0,Car & Vehicle Electronics
4530,5.0,Car & Vehicle Electronics
4531,5.0,Car & Vehicle Electronics
4532,3.0,Car & Vehicle Electronics
4533,5.0,Car & Vehicle Electronics
4534,3.0,Car & Vehicle Electronics
4535,5.0,Car & Vehicle Electronics
4536,2.0,Car & Vehicle Electronics
4537,5.0,Car & Vehicle Electronics
4538,5.0,Car & Vehicle Electronics
4539,4.0,Car & Vehicle Electronics
4540,5.0,Car & Vehicle Electronics
4541,5.0,Car & Vehicle Electronics
4542,5.0,Computers & Accessories
4543,5.0,Computers & Accessories
4544,5.0,Computers & Accessories
4545,5.0,Computers & Accessories
4546,5.0,Computers & Accessories
4547,5.0,Computers & Accessories
4548,5.0,Computers & Accessories
4549,5.0,Computers & Accessories
4550,5.0,Computers & Accessories
4551,5.0,Computers & Accessories
4552,5.0,Computers & Accessories
4553,4.0,Computers & Accessories
4554,5.0,Computers & Accessories
4555,5.0,Computers & Accessories
4556,4.0,Computers & Accessories
4557,5.0,Computers & Accessories
4558,5.0,Computers & Accessories
4559,5.0,Computers & Accessories
4560,5.0,Computers & Accessories
4561,5.0,Computers & Accessories
4562,4.0,Computers & Accessories
4563,5.0,Computers & Accessories
4564,5.0,Computers & Accessories
4565,5.0,Computers & Accessories
4566,5.0,Computers & Accessories
4567,5.0,Computers & Accessories
4568,5.0,Computers & Accessories
4569,5.0,Computers & Accessories
4570,5.0,Computers & Accessories
4571,5.0,Computers & Accessories
4572,4.0,Computers & Accessories
4573,5.0,Computers & Accessories
4574,4.0,Computers & Accessories
4575,5.0,Computers & Accessories
4576,4.0,Computers & Accessories
4577,4.0,Computers & Accessories
4578,5.0,Computers & Accessories
4579,5.0,Computers & Accessories
4580,5.0,Computers & Accessories
4581,4.0,Computers & Accessories
4582,5.0,Accessories & Supplies
4583,5.0,Car & Vehicle Electronics
4584,5.0,Computers & Accessories
4585,5.0,Computers & Accessories
4586,3.0,Camera & Photo
4587,5.0,Camera & Photo
4588,5.0,Computers & Accessories
4589,4.0,Computers & Accessories
4590,3.0,Computers & Accessories
4591,5.0,Computers & Accessories
4592,2.0,Computers & Accessories
4593,5.0,Computers & Accessories
4594,5.0,Computers & Accessories
4595,5.0,Computers & Accessories
4596,5.0,Computers & Accessories
4597,4.0,Computers & Accessories
4598,5.0,Accessories & Supplies
4599,2.0,Computers & Accessories
4600,5.0,Car & Vehicle Electronics
4601,4.0,Car & Vehicle Electronics
4602,5.0,Car & Vehicle Electronics
4603,4.0,Car & Vehicle Electronics
4604,1.0,Car & Vehicle Electronics
4605,2.0,Car & Vehicle Electronics
4606,5.0,Car & Vehicle Electronics
4607,5.0,Car & Vehicle Electronics
4608,5.0,Car & Vehicle Electronics
4609,5.0,Car & Vehicle Electronics
4610,5.0,Car & Vehicle Electronics
4611,4.0,Camera & Photo
4612,5.0,Camera & Photo
4613,4.0,Camera & Photo
4614,5.0,Camera & Photo
4615,5.0,Camera & Photo
4616,5.0,Camera & Photo
4617,4.0,Camera & Photo
4618,5.0,Camera & Photo
4619,5.0,Camera & Photo
4620,5.0,Camera & Photo
4621,5.0,Camera & Photo
4622,5.0,Camera & Photo
4623,5.0,Camera & Photo
4624,5.0,Camera & Photo
4625,5.0,Camera & Photo
4626,5.0,Camera & Photo
4627,5.0,Camera & Photo
4628,5.0,Camera & Photo
4629,5.0,Camera & Photo
4630,5.0,Camera & Photo
4631,5.0,Camera & Photo
4632,4.0,Camera & Photo
4633,5.0,Camera & Photo
4634,5.0,Camera & Photo
4635,5.0,Accessories & Supplies
4636,5.0,Computers & Accessories
4637,5.0,Accessories & Supplies
4638,3.0,Accessories & Supplies
4639,4.0,Accessories & Supplies
4640,5.0,Accessories & Supplies
4641,5.0,Accessories & Supplies
4642,5.0,Accessories & Supplies
4643,5.0,Accessories & Supplies
4644,5.0,Accessories & Supplies
4645,5.0,Accessories & Supplies
4646,4.0,Camera & Photo
4647,4.0,Camera & Photo
4648,5.0,Camera & Photo
4649,5.0,Camera & Photo
4650,2.0,Camera & Photo
4651,5.0,Camera & Photo
4652,3.0,Camera & Photo
4653,5.0,Camera & Photo
4654,5.0,Camera & Photo
4655,5.0,Camera & Photo
4656,2.0,Camera & Photo
4657,5.0,Camera & Photo
4658,5.0,Camera & Photo
4659,1.0,Camera & Photo
4660,5.0,Camera & Photo
4661,5.0,Camera & Photo
4662,5.0,Camera & Photo
4663,5.0,Camera & Photo
4664,1.0,Camera & Photo
4665,5.0,Camera & Photo
4666,5.0,Computers & Accessories
4667,5.0,Computers & Accessories
4668,5.0,Computers & Accessories
4669,5.0,Computers & Accessories
4670,5.0,Computers & Accessories
4671,5.0,Computers & Accessories
4672,4.0,Camera & Photo
4673,5.0,Camera & Photo
4674,4.0,Camera & Photo
4675,4.0,Camera & Photo
4676,5.0,Camera & Photo
4677,5.0,Camera & Photo
4678,1.0,Camera & Photo
4679,5.0,Camera & Photo
4680,5.0,Camera & Photo
4681,5.0,Camera & Photo
4682,4.0,Camera & Photo
4683,5.0,Camera & Photo
4684,4.0,Camera & Photo
4685,4.0,Camera & Photo
4686,4.0,Camera & Photo
4687,5.0,Camera & Photo
4688,3.0,Camera & Photo
4689,5.0,Camera & Photo
4690,1.0,Camera & Photo
4691,4.0,Camera & Photo
4692,4.0,Car & Vehicle Electronics
4693,4.0,Car & Vehicle Electronics
4694,3.0,Car & Vehicle Electronics
4695,4.0,Car & Vehicle Electronics
4696,2.0,Car & Vehicle Electronics
4697,5.0,Car & Vehicle Electronics
4698,4.0,Car & Vehicle Electronics
4699,3.0,Car & Vehicle Electronics
4700,3.0,Car & Vehicle Electronics
4701,3.0,Car & Vehicle Electronics
4702,3.0,Car & Vehicle Electronics
4703,2.0,Car & Vehicle Electronics
4704,2.0,Car & Vehicle Electronics
4705,4.0,Car & Vehicle Electronics
4706,2.0,Car & Vehicle Electronics
4707,4.0,Car & Vehicle Electronics
4708,3.0,Car & Vehicle Electronics
4709,3.0,Car & Vehicle Electronics
4710,3.0,Car & Vehicle Electronics
4711,5.0,Car & Vehicle Electronics
4712,5.0,Accessories & Supplies
4713,5.0,Accessories & Supplies
4714,1.0,Computers & Accessories
4715,2.0,Computers & Accessories
4716,2.0,Portable Audio & Video
4717,5.0,Portable Audio & Video
4718,5.0,Portable Audio & Video
4719,2.0,Portable Audio & Video
4720,5.0,Portable Audio & Video
4721,2.0,Portable Audio & Video
4722,5.0,Portable Audio & Video
4723,1.0,Portable Audio & Video
4724,1.0,Portable Audio & Video
4725,1.0,Portable Audio & Video
4726,5.0,Portable Audio & Video
4727,5.0,Portable Audio & Video
4728,3.0,Video Projectors
4729,3.0,Video Projectors
4730,3.0,Video Projectors
4731,1.0,Video Projectors
4732,1.0,Video Projectors
4733,3.0,Video Projectors
4734,5.0,Video Projectors
4735,5.0,Video Projectors
4736,2.0,Video Projectors
4737,5.0,Video Projectors
4738,4.0,Video Projectors
4739,4.0,Video Projectors
4740,2.0,Video Projectors
4741,2.0,Video Projectors
4742,5.0,Video Projectors
4743,5.0,Video Projectors
4744,4.0,Video Projectors
4745,2.0,Camera & Photo
4746,5.0,Camera & Photo
4747,4.0,Camera & Photo
4748,5.0,Camera & Photo
4749,3.0,Camera & Photo
4750,4.0,Camera & Photo
4751,2.0,Camera & Photo
4752,4.0,Camera & Photo
4753,5.0,Camera & Photo
4754,5.0,Camera & Photo
4755,5.0,Camera & Photo
4756,4.0,Camera & Photo
4757,4.0,Camera & Photo
4758,5.0,Camera & Photo
4759,5.0,Camera & Photo
4760,5.0,Camera & Photo
4761,4.0,Camera & Photo
4762,5.0,Camera & Photo
4763,5.0,Camera & Photo
4764,4.0,Camera & Photo
4765,5.0,Camera & Photo
4766,5.0,Camera & Photo
4767,4.0,Camera & Photo
4768,3.0,Camera & Photo
4769,4.0,Camera & Photo
4770,5.0,Computers & Accessories
4771,3.0,Computers & Accessories
4772,5.0,Computers & Accessories
4773,3.0,Computers & Accessories
4774,3.0,Computers & Accessories
4775,4.0,Computers & Accessories
4776,5.0,Computers & Accessories
4777,2.0,Computers & Accessories
4778,4.0,Computers & Accessories
4779,5.0,Computers & Accessories
4780,4.0,Computers & Accessories
4781,5.0,Computers & Accessories
4782,5.0,Computers & Accessories
4783,5.0,Computers & Accessories
4784,5.0,Computers & Accessories
4785,4.0,Camera & Photo
4786,5.0,Camera & Photo
4787,1.0,Computers & Accessories
4788,4.0,Computers & Accessories
4789,5.0,Computers & Accessories
4790,5.0,Computers & Accessories
4791,4.0,Computers & Accessories
4792,4.0,Computers & Accessories
4793,5.0,Computers & Accessories
4794,2.0,Computers & Accessories
4795,1.0,Computers & Accessories
4796,5.0,Computers & Accessories
4797,5.0,Computers & Accessories
4798,2.0,Computers & Accessories
4799,5.0,Computers & Accessories
4800,1.0,Computers & Accessories
4801,1.0,Computers & Accessories
4802,5.0,Computers & Accessories
4803,5.0,Computers & Accessories
4804,5.0,Computers & Accessories
4805,5.0,Computers & Accessories
4806,5.0,Computers & Accessories
4807,5.0,Computers & Accessories
4808,4.0,Computers & Accessories
4809,3.0,Headphones
4810,4.0,Headphones
4811,3.0,Headphones
4812,2.0,Headphones
4813,2.0,Headphones
4814,4.0,Headphones
4815,5.0,Headphones
4816,3.0,Headphones
4817,2.0,Headphones
4818,1.0,Headphones
4819,3.0,Headphones
4820,4.0,Headphones
4821,3.0,Headphones
4822,1.0,Headphones
4823,2.0,Headphones
4824,5.0,Headphones
4825,5.0,Headphones
4826,2.0,Headphones
4827,2.0,Headphones
4828,5.0,Headphones
4829,2.0,Camera & Photo
4830,5.0,Camera & Photo
4831,4.0,Camera & Photo
4832,5.0,Camera & Photo
4833,5.0,Camera & Photo
4834,5.0,Camera & Photo
4835,2.0,Camera & Photo
4836,4.0,Camera & Photo
4837,5.0,Camera & Photo
4838,5.0,Camera & Photo
4839,4.0,Camera & Photo
4840,5.0,Camera & Photo
4841,5.0,Camera & Photo
4842,5.0,Camera & Photo
4843,4.0,Camera & Photo
4844,4.0,Camera & Photo
4845,5.0,Camera & Photo
4846,5.0,Camera & Photo
4847,5.0,Camera & Photo
4848,5.0,Camera & Photo
4849,4.0,Camera & Photo
4850,1.0,Electronics Warranties
4851,4.0,Electronics Warranties
4852,5.0,Electronics Warranties
4853,5.0,Electronics Warranties
4854,1.0,Electronics Warranties
4855,1.0,Electronics Warranties
4856,1.0,Electronics Warranties
4857,5.0,Portable Audio & Video
4858,1.0,Portable Audio & Video
4859,5.0,Portable Audio & Video
4860,5.0,Portable Audio & Video
4861,4.0,Accessories & Supplies
4862,4.0,Accessories & Supplies
4863,5.0,Accessories & Supplies
4864,5.0,Accessories & Supplies
4865,5.0,Accessories & Supplies
4866,3.0,Accessories & Supplies
4867,5.0,Accessories & Supplies
4868,5.0,Accessories & Supplies
4869,4.0,Accessories & Supplies
4870,1.0,Accessories & Supplies
4871,5.0,Accessories & Supplies
4872,5.0,Accessories & Supplies
4873,5.0,Accessories & Supplies
4874,5.0,Accessories & Supplies
4875,5.0,Accessories & Supplies
4876,5.0,Accessories & Supplies
4877,5.0,Accessories & Supplies
4878,5.0,Accessories & Supplies
4879,5.0,Accessories & Supplies
4880,1.0,Accessories & Supplies
4881,4.0,Accessories & Supplies
4882,5.0,Accessories & Supplies
4883,3.0,Headphones
4884,2.0,Headphones
4885,3.0,Headphones
4886,1.0,Headphones
4887,5.0,Headphones
4888,1.0,Headphones
4889,5.0,Headphones
4890,1.0,Headphones
4891,1.0,Headphones
4892,5.0,Camera & Photo
4893,5.0,Camera & Photo
4894,5.0,Camera & Photo
4895,2.0,Camera & Photo
4896,5.0,Computers & Accessories
4897,3.0,Headphones
4898,4.0,Headphones
4899,2.0,Headphones
4900,4.0,Headphones
4901,2.0,Headphones
4902,4.0,Headphones
4903,1.0,Headphones
4904,4.0,Headphones
4905,2.0,Headphones
4906,5.0,Headphones
4907,4.0,Headphones
4908,2.0,Headphones
4909,1.0,Headphones
4910,4.0,Headphones
4911,5.0,Headphones
4912,5.0,Headphones
4913,5.0,Headphones
4914,5.0,Headphones
4915,1.0,Headphones
4916,1.0,Headphones
4917,5.0,Camera & Photo
4918,5.0,Camera & Photo
4919,5.0,Camera & Photo
4920,5.0,Camera & Photo
4921,5.0,Camera & Photo
4922,5.0,Camera & Photo
4923,5.0,Camera & Photo
4924,5.0,Camera & Photo
4925,5.0,Camera & Photo
4926,1.0,Camera & Photo
4927,4.0,Camera & Photo
4928,5.0,Camera & Photo
4929,5.0,Camera & Photo
4930,3.0,Camera & Photo
4931,5.0,Camera & Photo
4932,5.0,Camera & Photo
4933,4.0,Camera & Photo
4934,1.0,Camera & Photo
4935,5.0,Camera & Photo
4936,5.0,Camera & Photo
4937,2.0,Computers & Accessories
4938,3.0,Headphones
4939,4.0,Headphones
4940,3.0,Headphones
4941,4.0,Headphones
4942,2.0,Headphones
4943,5.0,Headphones
4944,3.0,Headphones
4945,5.0,Headphones
4946,2.0,Headphones
4947,5.0,Headphones
4948,5.0,Headphones
4949,5.0,Headphones
4950,5.0,Headphones
4951,4.0,Headphones
4952,5.0,Headphones
4953,3.0,Headphones
4954,4.0,Headphones
4955,5.0,Headphones
4956,5.0,Headphones
4957,2.0,Headphones
4958,4.0,Computers & Accessories
4959,5.0,Computers & Accessories
4960,3.0,Computers & Accessories
4961,2.0,Computers & Accessories
4962,1.0,Computers & Accessories
4963,1.0,Computers & Accessories
4964,1.0,Computers & Accessories
4965,4.0,Camera & Photo
4966,5.0,Camera & Photo
4967,4.0,Camera & Photo
4968,3.0,Camera & Photo
4969,3.0,Camera & Photo
4970,3.0,Camera & Photo
4971,5.0,Computers & Accessories
4972,5.0,Computers & Accessories
4973,5.0,Computers & Accessories
4974,5.0,Computers & Accessories
4975,5.0,Computers & Accessories
4976,5.0,Computers & Accessories
4977,5.0,Computers & Accessories
4978,5.0,Computers & Accessories
4979,5.0,Computers & Accessories
4980,5.0,Computers & Accessories
4981,5.0,Computers & Accessories
4982,5.0,Camera & Photo
4983,5.0,Camera & Photo
4984,5.0,Camera & Photo
4985,4.0,Camera & Photo
4986,4.0,Camera & Photo
4987,5.0,Computers & Accessories
4988,5.0,Computers & Accessories
4989,4.0,Computers & Accessories
4990,5.0,Computers & Accessories
4991,2.0,Computers & Accessories
4992,5.0,Computers & Accessories
4993,5.0,Computers & Accessories
4994,2.0,Computers & Accessories
4995,5.0,Computers & Accessories
4996,5.0,Computers & Accessories
4997,1.0,Computers & Accessories
4998,5.0,Computers & Accessories
4999,4.0,Computers & Accessories
5000,1.0,Computers & Accessories
5001,4.0,Computers & Accessories
5002,4.0,Computers & Accessories
5003,4.0,Computers & Accessories
5004,4.0,Computers & Accessories
5005,1.0,Computers & Accessories
5006,4.0,Computers & Accessories
5007,2.0,Computers & Accessories
5008,5.0,Computers & Accessories
5009,1.0,Computers & Accessories
5010,4.0,Computers & Accessories
5011,4.0,Accessories & Supplies
5012,4.0,Accessories & Supplies
5013,4.0,Camera & Photo
5014,5.0,Camera & Photo
5015,4.0,Camera & Photo
5016,2.0,Camera & Photo
5017,2.0,Camera & Photo
5018,5.0,Camera & Photo
5019,5.0,Camera & Photo
5020,5.0,Camera & Photo
5021,1.0,Camera & Photo
5022,4.0,Camera & Photo
5023,5.0,Camera & Photo
5024,5.0,Camera & Photo
5025,4.0,Camera & Photo
5026,4.0,Camera & Photo
5027,3.0,Camera & Photo
5028,4.0,Camera & Photo
5029,4.0,Camera & Photo
5030,4.0,Camera & Photo
5031,4.0,Camera & Photo
5032,5.0,Camera & Photo
5033,5.0,Camera & Photo
5034,5.0,Camera & Photo
5035,4.0,Camera & Photo
5036,5.0,Camera & Photo
5037,3.0,Camera & Photo
5038,4.0,Camera & Photo
5039,5.0,Camera & Photo
5040,4.0,Camera & Photo
5041,4.0,Camera & Photo
5042,3.0,Computers & Accessories
5043,5.0,Computers & Accessories
5044,2.0,Computers & Accessories
5045,5.0,Computers & Accessories
5046,5.0,Computers & Accessories
5047,5.0,Computers & Accessories
5048,5.0,Computers & Accessories
5049,5.0,Computers & Accessories
5050,5.0,Computers & Accessories
5051,4.0,Computers & Accessories
5052,5.0,Computers & Accessories
5053,4.0,Computers & Accessories
5054,4.0,Computers & Accessories
5055,4.0,Computers & Accessories
5056,2.0,Computers & Accessories
5057,5.0,Computers & Accessories
5058,5.0,Computers & Accessories
5059,4.0,Computers & Accessories
5060,4.0,Computers & Accessories
5061,2.0,Computers & Accessories
5062,2.0,Computers & Accessories
5063,4.0,Computers & Accessories
5064,2.0,Computers & Accessories
5065,1.0,Computers & Accessories
5066,5.0,Computers & Accessories
5067,5.0,Computers & Accessories
5068,5.0,Computers & Accessories
5069,5.0,Camera & Photo
5070,5.0,Camera & Photo
5071,3.0,Camera & Photo
5072,3.0,Camera & Photo
5073,5.0,Camera & Photo
5074,1.0,Camera & Photo
5075,5.0,Camera & Photo
5076,5.0,Camera & Photo
5077,5.0,Camera & Photo
5078,5.0,Camera & Photo
5079,5.0,Camera & Photo
5080,5.0,Camera & Photo
5081,5.0,Camera & Photo
5082,5.0,Camera & Photo
5083,5.0,Accessories & Supplies
5084,5.0,Accessories & Supplies
5085,5.0,Accessories & Supplies
5086,4.0,Computers & Accessories
5087,5.0,Computers & Accessories
5088,5.0,Computers & Accessories
5089,4.0,Computers & Accessories
5090,4.0,Computers & Accessories
5091,4.0,Computers & Accessories
5092,4.0,Computers & Accessories
5093,5.0,Computers & Accessories
5094,4.0,Computers & Accessories
5095,4.0,Computers & Accessories
5096,3.0,Computers & Accessories
5097,4.0,Computers & Accessories
5098,3.0,Computers & Accessories
5099,5.0,Computers & Accessories
5100,5.0,Computers & Accessories
5101,5.0,Computers & Accessories
5102,4.0,Computers & Accessories
5103,4.0,Computers & Accessories
5104,4.0,Computers & Accessories
5105,5.0,Computers & Accessories
5106,3.0,Accessories & Supplies
5107,5.0,Accessories & Supplies
5108,1.0,Accessories & Supplies
5109,5.0,Accessories & Supplies
5110,5.0,Accessories & Supplies
5111,1.0,Accessories & Supplies
5112,5.0,Accessories & Supplies
5113,1.0,Accessories & Supplies
5114,1.0,Accessories & Supplies
5115,4.0,Car & Vehicle Electronics
5116,5.0,Car & Vehicle Electronics
5117,3.0,Car & Vehicle Electronics
5118,4.0,Car & Vehicle Electronics
5119,5.0,Car & Vehicle Electronics
5120,4.0,Car & Vehicle Electronics
5121,3.0,Car & Vehicle Electronics
5122,4.0,Car & Vehicle Electronics
5123,5.0,Car & Vehicle Electronics
5124,5.0,Car & Vehicle Electronics
5125,5.0,Car & Vehicle Electronics
5126,5.0,Car & Vehicle Electronics
5127,1.0,Camera & Photo
5128,5.0,Camera & Photo
5129,4.0,Computers & Accessories
5130,5.0,Computers & Accessories
5131,4.0,Computers & Accessories
5132,3.0,Computers & Accessories
5133,5.0,Computers & Accessories
5134,3.0,Computers & Accessories
5135,5.0,Computers & Accessories
5136,5.0,Computers & Accessories
5137,5.0,Computers & Accessories
5138,5.0,Computers & Accessories
5139,5.0,Computers & Accessories
5140,5.0,Computers & Accessories
5141,5.0,Computers & Accessories
5142,5.0,Computers & Accessories
5143,5.0,Computers & Accessories
5144,5.0,Computers & Accessories
5145,5.0,Computers & Accessories
5146,5.0,Computers & Accessories
5147,4.0,Computers & Accessories
5148,5.0,Computers & Accessories
5149,4.0,Computers & Accessories
5150,3.0,Computers & Accessories
5151,5.0,Computers & Accessories
5152,4.0,Computers & Accessories
5153,5.0,Computers & Accessories
5154,5.0,Computers & Accessories
5155,4.0,Computers & Accessories
5156,5.0,Computers & Accessories
5157,5.0,Computers & Accessories
5158,5.0,Computers & Accessories
5159,4.0,Computers & Accessories
5160,1.0,Computers & Accessories
5161,5.0,Computers & Accessories
5162,4.0,Computers & Accessories
5163,2.0,Computers & Accessories
5164,5.0,Computers & Accessories
5165,5.0,Computers & Accessories
5166,4.0,Computers & Accessories
5167,3.0,Car & Vehicle Electronics
5168,4.0,Car & Vehicle Electronics
5169,5.0,Car & Vehicle Electronics
5170,4.0,Car & Vehicle Electronics
5171,2.0,Car & Vehicle Electronics
5172,4.0,Car & Vehicle Electronics
5173,3.0,Car & Vehicle Electronics
5174,4.0,Car & Vehicle Electronics
5175,5.0,Car & Vehicle Electronics
5176,5.0,Car & Vehicle Electronics
5177,3.0,Car & Vehicle Electronics
5178,3.0,Car & Vehicle Electronics
5179,2.0,Car & Vehicle Electronics
5180,5.0,Car & Vehicle Electronics
5181,2.0,Car & Vehicle Electronics
5182,5.0,Car & Vehicle Electronics
5183,5.0,Car & Vehicle Electronics
5184,5.0,Car & Vehicle Electronics
5185,5.0,Car & Vehicle Electronics
5186,4.0,Car & Vehicle Electronics
5187,4.0,Camera & Photo
5188,5.0,Accessories & Supplies
5189,5.0,Computers & Accessories
5190,4.0,Camera & Photo
5191,3.0,Camera & Photo
5192,5.0,Camera & Photo
5193,4.0,Camera & Photo
5194,3.0,Camera & Photo
5195,5.0,Camera & Photo
5196,1.0,Camera & Photo
5197,5.0,Camera & Photo
5198,5.0,Camera & Photo
5199,4.0,Camera & Photo
5200,1.0,Camera & Photo
5201,2.0,Camera & Photo
5202,3.0,Camera & Photo
5203,5.0,Camera & Photo
5204,5.0,Camera & Photo
5205,5.0,Camera & Photo
5206,2.0,Camera & Photo
5207,5.0,Camera & Photo
5208,5.0,Camera & Photo
5209,5.0,Camera & Photo
5210,5.0,Computers & Accessories
5211,5.0,Computers & Accessories
5212,5.0,Computers & Accessories
5213,5.0,Computers & Accessories
5214,5.0,Accessories & Supplies
5215,4.0,Accessories & Supplies
5216,4.0,Accessories & Supplies
5217,5.0,Accessories & Supplies
5218,5.0,Accessories & Supplies
5219,3.0,Accessories & Supplies
5220,5.0,Accessories & Supplies
5221,5.0,Accessories & Supplies
5222,2.0,Accessories & Supplies
5223,5.0,Accessories & Supplies
5224,5.0,Accessories & Supplies
5225,5.0,Accessories & Supplies
5226,5.0,Accessories & Supplies
5227,5.0,Accessories & Supplies
5228,1.0,Accessories & Supplies
5229,5.0,Accessories & Supplies
5230,5.0,Accessories & Supplies
5231,1.0,Accessories & Supplies
5232,1.0,Accessories & Supplies
5233,5.0,Accessories & Supplies
5234,4.0,Computers & Accessories
5235,3.0,Computers & Accessories
5236,5.0,Camera & Photo
5237,2.0,Camera & Photo
5238,5.0,Accessories & Supplies
5239,5.0,Accessories & Supplies
5240,5.0,Accessories & Supplies
5241,5.0,Accessories & Supplies
5242,5.0,Accessories & Supplies
5243,5.0,"GPS, Finders & Accessories"
5244,3.0,"GPS, Finders & Accessories"
5245,5.0,"GPS, Finders & Accessories"
5246,5.0,"GPS, Finders & Accessories"
5247,2.0,"GPS, Finders & Accessories"
5248,1.0,"GPS, Finders & Accessories"
5249,1.0,"GPS, Finders & Accessories"
5250,1.0,"GPS, Finders & Accessories"
5251,4.0,Computers & Accessories
5252,2.0,Computers & Accessories
5253,5.0,Computers & Accessories
5254,5.0,Computers & Accessories
5255,2.0,Computers & Accessories
5256,5.0,Computers & Accessories
5257,5.0,Computers & Accessories
5258,5.0,Computers & Accessories
5259,1.0,Computers & Accessories
5260,5.0,Computers & Accessories
5261,5.0,Computers & Accessories
5262,5.0,Computers & Accessories
5263,5.0,Computers & Accessories
5264,5.0,Computers & Accessories
5265,4.0,Computers & Accessories
5266,4.0,Computers & Accessories
5267,4.0,Computers & Accessories
5268,4.0,Computers & Accessories
5269,5.0,Computers & Accessories
5270,4.0,Computers & Accessories
5271,4.0,Computers & Accessories
5272,4.0,Computers & Accessories
5273,4.0,Computers & Accessories
5274,5.0,Computers & Accessories
5275,4.0,Computers & Accessories
5276,4.0,Computers & Accessories
5277,5.0,Computers & Accessories
5278,4.0,Computers & Accessories
5279,5.0,Computers & Accessories
5280,5.0,Computers & Accessories
5281,4.0,Computers & Accessories
5282,4.0,Computers & Accessories
5283,4.0,Computers & Accessories
5284,3.0,Computers & Accessories
5285,3.0,Computers & Accessories
5286,4.0,Computers & Accessories
5287,3.0,Computers & Accessories
5288,4.0,Computers & Accessories
5289,4.0,Computers & Accessories
5290,4.0,Computers & Accessories
5291,4.0,Computers & Accessories
5292,3.0,Computers & Accessories
5293,2.0,Computers & Accessories
5294,2.0,Computers & Accessories
5295,3.0,Computers & Accessories
5296,4.0,Computers & Accessories
5297,1.0,Computers & Accessories
5298,2.0,Computers & Accessories
5299,4.0,Computers & Accessories
5300,2.0,Computers & Accessories
5301,1.0,Computers & Accessories
5302,2.0,Computers & Accessories
5303,5.0,Computers & Accessories
5304,4.0,Camera & Photo
5305,5.0,Camera & Photo
5306,5.0,Camera & Photo
5307,3.0,Camera & Photo
5308,3.0,Camera & Photo
5309,5.0,Camera & Photo
5310,5.0,Camera & Photo
5311,1.0,Camera & Photo
5312,2.0,Camera & Photo
5313,1.0,Camera & Photo
5314,1.0,Camera & Photo
5315,5.0,Camera & Photo
5316,2.0,Camera & Photo
5317,1.0,Camera & Photo
5318,1.0,Camera & Photo
5319,5.0,Computers & Accessories
5320,5.0,Headphones
5321,2.0,Headphones
5322,3.0,Accessories & Supplies
5323,4.0,Accessories & Supplies
5324,1.0,Computers & Accessories
5325,3.0,Computers & Accessories
5326,4.0,Computers & Accessories
5327,2.0,Computers & Accessories
5328,1.0,Computers & Accessories
5329,3.0,Home Audio
5330,5.0,Accessories & Supplies
5331,4.0,Camera & Photo
5332,5.0,Camera & Photo
5333,3.0,Camera & Photo
5334,2.0,Camera & Photo
5335,2.0,Camera & Photo
5336,1.0,Camera & Photo
5337,2.0,Camera & Photo
5338,5.0,Camera & Photo
5339,1.0,Camera & Photo
5340,5.0,Camera & Photo
5341,1.0,Camera & Photo
5342,5.0,Accessories & Supplies
5343,5.0,Accessories & Supplies
5344,5.0,Accessories & Supplies
5345,4.0,Wearable Technology
